sep,B,flip_y,seed,E1_err,E2_err,E4_err,E5_err,mu_Se_std
2.0,15,0.3,4,0.07899999999999999,0.09295290618555213,0.27899999999999997,0.1668,0.015044846748962197
2.0,15,0.4,0,0.11600000000000005,0.13781919495246786,0.35900000000000004,0.22700000000000004,0.015371403866383887
2.0,15,0.4,1,0.19000000000000003,0.19579907632039673,0.389,0.27020000000000005,0.015250258515088424
2.0,15,0.4,2,0.15900000000000003,0.16897577842694694,0.375,0.2514,0.014846104598295308
2.0,15,0.4,3,0.16100000000000003,0.170817727955702,0.382,0.2548,0.014876275102792517
2.0,15,0.4,4,0.14,0.149577176751841,0.379,0.24100000000000005,0.014656451620106384
2.0,25,0.1,0,0.044999999999999984,0.03600298836358981,0.08900000000000001,0.012200000000000003,0.008007554517620986
2.0,25,0.1,1,0.03900000000000001,0.03899999747730981,0.098,0.0626,0.007380623882393757
2.0,25,0.1,2,0.009000000000000008,0.0139999944573021,0.095,0.04520000000000001,0.007768717723512796
2.0,25,0.1,3,0.023000000000000007,0.02599998315378324,0.097,0.05380000000000001,0.007074942627280287
2.0,25,0.1,4,0.009000000000000008,0.010999981876865933,0.095,0.044000000000000004,0.0077372538172473405
2.0,25,0.2,0,0.031,0.03988003408141794,0.183,0.09720000000000001,0.008769187335600118
2.0,25,0.2,1,0.08600000000000001,0.088999975458776,0.198,0.13260000000000002,0.008359932756486806
2.0,25,0.2,2,0.07700000000000001,0.07899998742341433,0.197,0.1256,0.008318674011291327
2.0,25,0.2,3,0.09100000000000001,0.0949999895021543,0.194,0.134,0.008107818870469635
2.0,25,0.2,4,0.033,0.042999984281614084,0.189,0.09960000000000001,0.008393890177893396
2.0,25,0.3,0,0.07499999999999998,0.08501678176512245,0.283,0.16419999999999998,0.008993802889846246
2.0,25,0.3,1,0.13799999999999998,0.13899997998920607,0.298,0.2026,0.00913864773735778
2.0,25,0.3,2,0.121,0.1300000066522661,0.292,0.19419999999999998,0.009149158989948138
2.0,25,0.3,3,0.09999999999999998,0.10899998595260435,0.293,0.182,0.008949392461539933
