arch,flip_y,seed,mu_Se,mu_Se_std,mu_Sp,mu_Sp_std,mu_avg,kappa_Se,kappa_Se_std,kappa_Sp,kappa_Sp_std,kappa_avg,kappa_avg_std,kappa_obs,kappa_obs_std,cv_recall,cv_f1,cv_acc
SVM,0.1,0,0.6389244483725,0.007090602624888472,0.64763035102,0.007074809605656616,0.6432773996962501,147.11791192649997,35.12719962954769,139.3825598165,32.90592647473641,143.2502358715,24.37970643262949,7.069497793175,0.049922883322700735,0.6775510204081632,0.6982135354362191,0.7130000000000001
SVM,0.1,1,0.7550103465375,0.006527734430455393,0.80102001579,0.0059340914033200205,0.7780151811637499,139.35204072725,33.06480287646858,139.4723087765,32.96467658572668,139.412174751875,23.19072825409856,3.4641550539500003,0.026341369483466198,0.874,0.8542364883523085,0.851
SVM,0.1,2,0.7221028657875,0.006801457934514428,0.7129277200525,0.006741441859729495,0.7175152929199999,135.661822039,31.967226875206247,142.9667378305,34.45639688359132,139.31427993475,23.73639541860087,4.4268659274,0.031235820859997005,0.7762376237623763,0.7823161619995453,0.782
SVM,0.1,3,0.7375547496275001,0.006786178526814569,0.7403568481525,0.006578622148527513,0.73895579889,134.61216235950002,32.433104481961486,138.26280302975002,33.883865494653755,136.437482694625,23.732994427114946,3.86209830195,0.02758689616230261,0.8215686274509804,0.8140846188300644,0.8079999999999998
SVM,0.1,4,0.6886014459450001,0.00706718167625226,0.7487674887125,0.006640679188474194,0.71868446732875,137.906074247,32.52835371444902,135.79810359975,32.16552902779569,136.852088923375,22.85805952893791,4.328521463825,0.03154223004795324,0.8423564356435644,0.8031172470653262,0.7940000000000002
GB,0.1,0,0.60738208004,0.006936140507983665,0.5798889776525,0.007287755630521361,0.59363552884625,145.43517699125002,33.23878746873624,137.28646648475,32.84346329574454,141.360821738,23.967824473211657,12.271046563,0.08803486473839799,0.6489795918367347,0.654032482017564,0.667
GB,0.1,1,0.6436155187175,0.00706121035276914,0.633307741695,0.007037007531352284,0.6384616302062501,137.0392519855,32.24663418672819,144.05172613850002,34.54317326695378,140.545489062,23.889575661072808,8.393804858449998,0.05979547854478539,0.74,0.7446373519642139,0.7470000000000001
GB,0.1,2,0.6563538592375,0.007055200097711885,0.6730305582574999,0.007225854636257664,0.6646922087475,143.9678194935,34.69859271376467,136.48900127025001,33.373934079740394,140.228410381875,24.197254198502513,7.3168444645,0.05315957983079667,0.8396039603960397,0.7788607670595755,0.759
GB,0.1,3,0.67191172796,0.007136023196803335,0.6714910168975,0.006827270039172832,0.67170137242875,142.51703749299998,33.25447333793108,143.90082699725,34.017478445391234,143.208932245125,23.832003209000096,7.279346885925,0.05203380156356702,0.803921568627451,0.7732620961357874,0.759
GB,0.1,4,0.6320944395824999,0.007489796252621799,0.6463285231425,0.0070599619628564465,0.6392114813625001,128.70334931725,30.698611163058693,139.19388029925003,32.80941649096065,133.94861480825,22.522358149147593,9.427846722425,0.06620127257580677,0.7904356435643564,0.7539857151381822,0.742
MLP,0.1,0,0.5264412852325,0.01978579865213665,0.5089299207025,0.007586742957287661,0.5176856029675,18.784508248749997,4.246662990314788,133.06993006600004,30.435750247600115,75.92721915737499,15.316881013449397,34.22964775925,0.257417526720802,0.014285714285714285,0.026415094339622643,0.516
MLP,0.1,1,0.54434955739,0.022556881267242646,0.5007386397925,0.007420267366229137,0.5225440985912501,12.75681384615,2.9497895762088895,141.478901114,33.39746216854555,77.117857480075,16.77290037595968,34.06620185225,0.2482485670156525,0.602,0.403960396039604,0.501
MLP,0.1,2,0.5082719086025,0.009768039013739582,0.4987149496325,0.007724711327267226,0.5034934291175,87.725372389,31.59200661358169,118.09741890525,30.236293545758905,102.911395647125,18.720473513103165,96.05907141700001,4.659434775295385,0.4,0.26843853820598007,0.499
MLP,0.1,3,0.5930250970800001,0.02875518506235824,0.4955848677525,0.008964122949640222,0.54430498241625,7.547783445950001,1.6582225215069286,98.49636937650001,22.70312752958603,53.022076411225,11.383064572708651,14.57229086325,0.10611440927417468,1.0,0.6754966887417219,0.51
MLP,0.1,4,0.514002784015,0.012802062180398917,0.50533168862,0.0076500089184282916,0.5096672363175,46.05219460575,10.873499674352848,130.830131001,31.40434688308933,88.44116280337501,16.631873894589663,63.29553248975,0.45720001856950365,0.2,0.13333333333333333,0.499
LR,0.3,0,0.5268631896100001,0.006789105095717726,0.5998507802424999,0.006710113444320158,0.56335698492625,174.18934785625,40.20203506131924,162.627177689,38.12400913868097,168.408262772625,27.984510196893094,27.93188839875,0.21407161597553692,0.5227663230240549,0.6003063168783116,0.663
LR,0.3,1,0.6290531629324999,0.006472167318675226,0.58615695241,0.0066030582947352815,0.60760505767125,163.511640567,37.50054635985977,169.87780635149997,40.87478399900406,166.69472345925,27.560973812313254,14.64664884275,0.10946409694737595,0.7874871160585447,0.7489376168084612,0.74
LR,0.3,2,0.59791949598,0.0066508732302465005,0.6334205467475,0.0066268972143998075,0.61567002136375,163.11890125875001,38.576431989574786,164.43384947625,38.593941181562016,163.7763753675,27.37078789435873,11.5498820965,0.08254283014589872,0.7163232323232324,0.7145599528127391,0.717
LR,0.3,3,0.635242189705,0.006579516314672281,0.5846281840275,0.006810815932199894,0.6099351868662499,165.6635242815,39.23519093162553,167.38550250975,37.559931597978824,166.52451339562498,27.286577004877763,13.685000412499999,0.10053385549611556,0.7663366336633664,0.7213604131819017,0.7020000000000001
LR,0.3,4,0.5799683893475,0.0066541764025916045,0.5801218382225,0.00632307148213081,0.580045113785,168.51480152675003,39.76974739791367,174.12578562600004,41.21736994069783,171.320293576375,28.29487615970944,19.43489442675,0.14563804143909184,0.7605346534653465,0.7169688159865614,0.6990000000000001
RF,0.3,0,0.525314148745,0.007256670165822543,0.547977645725,0.007009930919751675,0.536645897235,157.69695943300002,38.48808966539014,151.15371031875,34.63479823769699,154.42533487587497,25.887216260492398,69.14822731474999,0.522617364399618,0.5266323024054983,0.5874213408282983,0.645
RF,0.3,1,0.5435328596449999,0.006900302052600982,0.5550943782300001,0.007164344573989236,0.5493136189375,154.42712364525,36.07857380715368,155.873976797,37.30939935680509,155.15055022112497,25.853776621555053,52.9993624495,0.40187026977388984,0.6780457637600495,0.6803033186696317,0.685
RF,0.3,2,0.5638059485725,0.007292940584164671,0.59618258157,0.0073309059797405755,0.57999426507125,142.75078961650001,33.65267798868637,143.57727633700003,33.79963755428562,143.16403297674998,23.910128323414057,26.45924420175,0.20068259499599128,0.7262222222222222,0.7012203628155722,0.695
RF,0.3,3,0.57387008923,0.006889609456853186,0.567195950825,0.007137380512794794,0.5705330200275001,150.74526033650002,35.658281570737344,144.84026899300002,34.1013565728611,147.79276466475,24.896234867963397,29.61360871575,0.21751433090067182,0.6693069306930692,0.6883820684817762,0.695
RF,0.3,4,0.5326075530875001,0.007314192117590866,0.530061115045,0.0070994630380385665,0.53133433406625,140.53620828624997,32.77733528998382,144.60666253475,34.294125798364504,142.57143541050002,23.807633933986086,77.20041186775,0.5832982839901917,0.6665346534653465,0.6305358802688366,0.6100000000000001
SVM,0.3,0,0.5865960864925001,0.007311737503851056,0.6075293038750001,0.0073867474320913895,0.5970626951837501,144.11288036300004,33.737011411636054,136.3499309315,32.36473678271245,140.23140564725,23.682006508237833,9.877405703725,0.07204963825967164,0.6383591065292096,0.6513283235398963,0.669
SVM,0.3,1,0.6639778752875001,0.007043767447059328,0.6933897756599999,0.007337612932742945,0.67868382547375,141.72290084699998,33.99369954423792,119.92899710425002,28.3224100911697,130.825948975625,21.858732031294032,5.46008711175,0.03886908918653178,0.7713873428159144,0.7622479599071685,0.7630000000000001
SVM,0.3,2,0.6463601762825,0.007315897604811604,0.6476504331925,0.006976607084345117,0.6470053047375,128.89878588899998,31.57722051583872,150.25848181700002,35.912491065979395,139.578633853,24.226342056004643,6.610676244425,0.046428805985476454,0.7143232323232324,0.7222343172328428,0.728
SVM,0.3,3,0.648795947815,0.006658837245823078,0.6369895356375,0.007048611247195635,0.6428927417262501,152.35955737225,35.72867690210178,145.435911406,34.768149971302535,148.897734389125,25.36055055815855,7.230556438525,0.05251967216915627,0.7207920792079208,0.7099869137240069,0.705
SVM,0.3,4,0.6239106020749999,0.007108153281164957,0.6540666832525001,0.0072196037396619036,0.63898864266375,144.64570363175002,35.05821254564835,138.51176331275,32.92195662413539,141.57873347225,24.0723198930732,7.663234468075,0.053202535972481695,0.7765544554455446,0.7291089020396111,0.7110000000000001
GB,0.3,0,0.560049145295,0.007567436187117025,0.573280757915,0.007320460402914943,0.566664951605,135.69039958925,32.993222223455746,141.6136882105,33.68752604858964,138.652043899875,23.68965272213837,15.045409602,0.10987546840341841,0.5203393470790378,0.5708322052163218,0.631
GB,0.3,1,0.6143343169175001,0.007191007731587057,0.6009643032825,0.007221201188338018,0.6076493101,136.45187647149996,32.560406028314844,143.596621321,33.41793085248778,140.02424889625001,23.655779612864553,10.2380966935,0.07366872946772347,0.6339311482168626,0.661827968588532,0.6849999999999999
GB,0.3,2,0.6077456628150001,0.007095792130199462,0.6460771138975,0.0076327462120576875,0.6269113883562499,138.40533501800002,33.429780343381246,129.7662551055,30.4902925746165,134.08579506175,22.29121965365194,8.67675569355,0.06287365205292886,0.7847070707070707,0.7318301647318534,0.7150000000000001
GB,0.3,3,0.6158022979275,0.0074174139316433374,0.6159290573,0.007257814329398904,0.61586567761375,140.30620648275,33.42990617156078,138.6799321265,32.694591095303224,139.49306930462498,23.61132240494,9.51328857815,0.06898700489599738,0.6415841584158417,0.6558843324457209,0.662
GB,0.3,4,0.5940900321825,0.007104132290261733,0.6027150849224999,0.00737517998652961,0.5984025585525,149.3005004075,35.42377322097765,142.671086207,34.06360396715445,145.98579330725002,24.476648498814285,12.801339579750001,0.0968695407283793,0.7166732673267326,0.6835677213576842,0.6679999999999999
MLP,0.3,0,0.48883979981,0.007168503784154764,0.5117681999025,0.007367193702751049,0.5003039998562501,144.472803456,35.61887503206737,143.49518958525,34.58271038567905,143.983996520625,24.664150643492494,99.993826363,0.006100170126212149,0.0,0.0,0.516
MLP,0.3,1,0.5082406803474999,0.01213804589109147,0.502957883215,0.007558842115057988,0.50559928178125,51.38089036075,11.726697552319012,129.69482299675002,30.871093302668665,90.53785667875,16.300620822386165,99.22626976,0.5219214229892833,0.2,0.13244147157190636,0.5039999999999999
MLP,0.3,2,0.50059073572,0.013895098062728635,0.5124372350399999,0.007384074057189104,0.50651398538,37.825200140499994,8.804019308660884,141.45492381,33.19462119155372,89.64006197525,17.19794206922385,91.74905677200002,0.7135672861281973,0.2,0.13244147157190636,0.501
MLP,0.3,3,0.5083588899025,0.007261614212363496,0.49161622960249995,0.007150727234059451,0.49998755975250003,142.53919486975,33.03605155374924,143.3777750275,33.7567216138824,142.958484948625,23.919300785337054,99.99430803225,0.005644759031323489,0.4,0.26843853820598007,0.499
MLP,0.3,4,0.51135482055,0.015328686759378044,0.504584068435,0.0076029191378902735,0.5079694444925,30.35332619525,6.8118863747189895,131.61509086,30.044982866515195,80.984208527625,15.479580656685059,70.77915805075,0.5199403169644974,0.8,0.5342192691029901,0.501
LR,0.5,0,0.5053620426175,0.028387723619177116,0.5465879900125001,0.027736742147607543,0.525975016315,172.15575541275,41.01701609310585,165.50284710725,39.43679697652432,168.82930125999997,28.251450127234087,45.07237832675,4.194179032272616,0.5190495049504951,0.5701085701724298,0.6090000000000001
LR,0.5,1,0.57596733283,0.0067533470553442715,0.5547178997050001,0.006796671125961555,0.5653426162675,162.558378968,38.89262241182094,170.90744689925,39.620701885380925,166.732912933625,27.76093424260572,26.809263211,0.20092743503393326,0.709278350515464,0.6834896559593352,0.6809999999999999
LR,0.5,2,0.5598656583375,0.006642529324997479,0.57030835436,0.006740282424485467,0.5650870063487501,167.4813173685,39.96133239331153,161.54740158175,38.07740648102111,164.51435947512502,27.62363915204701,22.445288121999997,0.1655940241046461,0.6502814987381093,0.6602746299700438,0.6599999999999999
LR,0.5,3,0.58135248612,0.006544789653673458,0.5395724935,0.006735019739871799,0.56046248981,168.75350234325,40.255943357594354,168.12703919950002,39.519161055483835,168.44027077137503,28.73406058198736,24.711793841,0.18819341404545406,0.704639875752281,0.6554282425564057,0.625
LR,0.5,4,0.5485504690699999,0.006440623551600872,0.5438922645075,0.006684093864097707,0.54622136678875,172.351364902,39.640263415034724,173.28110728925,40.394184935571054,172.81623609562502,28.008588804624623,35.71914403475,0.271812642235227,0.6721010101010101,0.6321071029485512,0.611
RF,0.5,0,0.5289292821725,0.007317081948229995,0.5203571915574999,0.007421757584703196,0.524643236865,145.6223962525,34.9804804648269,142.09451361299998,32.9276335142152,143.85845493274996,23.455472882282397,99.92129602975,0.0761756039202996,0.5407524752475248,0.5614293539434942,0.575
RF,0.5,1,0.5142013721399998,0.0072723154960844735,0.5461996069125,0.007328560255219943,0.5302004895262501,144.71016586800002,34.33558844047646,142.91223790524998,33.081962478959774,143.81120188662504,23.556477021306726,83.497210928,0.616022712017384,0.5278350515463918,0.5551909352577188,0.589
RF,0.5,2,0.547184658035,0.006994929121179195,0.5296861896324999,0.007200079383669678,0.5384354238337501,141.94462981975,33.52297110737552,140.72843049,32.745083765913186,141.336530154875,23.37237190748827,65.594913006,0.5015765415187985,0.7584352552902349,0.6767394970543897,0.632
RF,0.5,3,0.5496346834850001,0.007133694312774287,0.540254698835,0.007414746834462464,0.5449446911599999,149.07826835874997,34.61939796331807,137.952543721,31.24258129594046,143.51540603987502,23.39116453537724,49.71629526925,0.3717436585607907,0.6161522034556397,0.6138783118093463,0.61
RF,0.5,4,0.5201595372249999,0.0069327152536746315,0.5227386533925,0.006739288688416624,0.5214490953087499,156.69444163800003,37.34146111126902,157.59386708,37.59300942417896,157.14415435899997,26.219959702352334,99.72794494075,0.24093931581589942,0.5072727272727273,0.5250378392435866,0.548
SVM,0.5,0,0.5659013243225001,0.007513475071021603,0.56374575761,0.007318418046167678,0.56482354096625,129.72849384350002,30.93420636273416,137.55645479724998,33.10876727788928,133.64247432037502,22.28173868314746,18.8250872055,0.13983355380958915,0.6242970297029703,0.612873061005127,0.6039999999999999
SVM,0.5,1,0.587870486045,0.0072996447449094,0.6170643591125,0.007153125918190756,0.6024674225787501,139.3700627875,32.01989887602387,139.26656489225,32.21968454316998,139.31831383987497,22.75604395924873,11.36472673375,0.08295570520178137,0.6721649484536082,0.6688015436796386,0.6759999999999999
SVM,0.5,2,0.5957456364674999,0.007189611363174318,0.5782088400875,0.007422119111398356,0.5869772382774999,142.8736040355,33.44845794892895,139.45104625075,33.01116735613161,141.16232514312503,23.18839723460673,12.79903831325,0.09428041555336997,0.663987575228111,0.6534839531399632,0.643
SVM,0.5,3,0.5838056343325,0.006990828683640242,0.5695630218425,0.007348159532216284,0.5766843280875,148.35163803650002,35.624135863424485,133.90459220675,31.54799884682993,141.128115121625,23.686448873986375,15.902100198249999,0.11807703887740599,0.6810716365754224,0.6526661711163076,0.6330000000000001
SVM,0.5,4,0.565366896605,0.007052305628900924,0.5743010814225,0.007376801930496202,0.5698339890137499,149.29058390775,35.77575418130241,141.78773674875,34.38652875182739,145.53916032825,24.312135422085603,17.94953072925,0.12936837262438006,0.7424646464646465,0.6591441778496974,0.619
GB,0.5,0,0.5456535277675,0.036311231192559315,0.5242709258025,0.03171942926732677,0.5349622267849999,134.2973038705,31.78660698673206,136.40056725750003,32.50757217405758,135.34893556400002,22.740546689588253,17.1297763555,1.2151147761017052,0.42758415841584163,0.5064899153269941,0.583
GB,0.5,1,0.56934939803,0.00765943228462774,0.5816709611175,0.007629914413261699,0.5755101795737501,128.58372624625,31.482975019766723,131.42808663149998,30.898647606103474,130.005906438875,22.3116066557419,14.78480038025,0.10871098346813288,0.49896907216494846,0.5614886732700498,0.629
GB,0.5,2,0.5827109210374999,0.0076694552882382565,0.5653536914149999,0.007760738309264757,0.5740323062262499,125.97837754175,29.059659395200637,123.19309095175,29.620785556054166,124.58573424675,20.409802269188575,14.619010962249998,0.10386936471857246,0.6424771888953601,0.6338050364589723,0.6220000000000001
GB,0.5,3,0.5734134896699999,0.007483483545860643,0.558164651935,0.007805915473689791,0.5657890708025,141.89682081575,32.68612290034123,121.72483478150001,28.59969588995872,131.810827798625,21.531965722362518,15.4189301585,0.11268212419662837,0.6791496796738496,0.6318782756960315,0.5999999999999999
GB,0.5,4,0.5520347423575,0.007123035861974188,0.5531359096425,0.00738903763494566,0.5525853259999999,143.69184649775,34.25899093134794,129.20070678325,31.02371676591013,136.4462766405,22.98011651174049,17.1314398765,0.12566834027166007,0.6560404040404041,0.6055559001299533,0.582
MLP,0.5,0,0.5033158019725,0.007987868682127298,0.49733389014,0.00787300114110552,0.5003248460562499,119.22524218449999,27.89085004507663,117.04816309225,27.175952296455026,118.13670263837498,19.58457139144826,99.99347034124999,0.006532456366428987,0.2,0.13421926910299004,0.499
MLP,0.5,1,0.4868178274475,0.0074601310034202424,0.51393713129,0.007064618727820082,0.50037747936875,145.65560756525002,34.38217975531632,146.19130934525,34.48800301479162,145.92345845525003,24.502102937441936,99.99242535974999,0.007557405786467352,0.2,0.13063973063973064,0.5090000000000001
MLP,0.5,2,0.5100687909225,0.0077330963999326634,0.4903627883325,0.007765161328326907,0.5002157896275,126.31280807625,29.396244006411404,124.69450938124999,28.789229623614887,125.50365872875,20.39133308449956,99.9932093495,0.00687339817920129,0.6,0.4044179445996788,0.501
MLP,0.5,3,0.5206849609275,0.012298924010099889,0.50211752297,0.012811265277725994,0.51140124194875,66.31462721599999,31.064864636823728,73.46702027499998,38.611136727960584,69.8908237455,13.674169928146645,29.627688795,0.6730446516730034,0.598019801980198,0.4026519401846677,0.499
MLP,0.5,4,0.50205381918,0.00721085371880425,0.5000860219525,0.007240982879691739,0.50106992056625,147.308881408,35.28619014262822,146.86284640825,34.75401330712265,147.08586390812496,24.2480334012416,99.9920381715,0.007723371442808346,0.6,0.398216276477146,0.499
