arch,flip_y,seed,mu_Se,mu_Se_std,mu_Sp,mu_Sp_std,mu_avg,kappa_Se,kappa_Se_std,kappa_Sp,kappa_Sp_std,kappa_avg,kappa_avg_std,kappa_obs,kappa_obs_std,cv_recall,cv_f1,cv_acc
LR,0.5,2,0.5280359383225,0.007158297441706726,0.5472269663525001,0.007130927362271841,0.5376314523374999,153.2559008165,36.03070093439854,145.83578206075,33.55668076697208,149.54584143862502,24.788225149358134,29.351017994250004,0.21947907330503905,0.48686868686868684,0.49285177229506977,0.506
LR,0.5,3,0.49102210273499997,0.007223218207927064,0.5686098861375,0.00729830801072819,0.52981599443625,147.98813150150002,35.074476465499494,147.6186195885,34.93531807455093,147.803375545,24.836043901892737,32.567952215,0.24331089241673656,0.30666199158485274,0.3712069004698021,0.518
LR,0.5,4,0.5243819443925001,0.006873008288375218,0.5295610708424999,0.007116457557080764,0.5269715076175,149.07036341699998,35.30513580721862,152.4594745175,35.86467635340438,150.76491896725,25.258980563304036,37.478625692250006,0.27949797744641114,0.47474747474747475,0.48798899920272243,0.51
RF,0.5,0,0.7329234179374999,0.006431831605978002,0.7405716718525001,0.006343845483987157,0.736747544895,153.33490864699996,36.2752787134172,153.3076805245,36.026268195552156,153.32129458575,25.483828800429183,3.7186969859500003,0.026476585744023107,0.3943513745704467,0.42037137058850566,0.479
RF,0.5,1,0.7321465911075,0.006547145232583592,0.7472439254600001,0.006189459965800917,0.73969525828375,155.31516071500002,36.815033063477614,155.12041975275,35.39054502634277,155.21779023387498,25.765290535684994,3.683442243075,0.026631608901268845,0.4420747422680412,0.468939636949033,0.517
RF,0.5,2,0.7349216530650001,0.006472037961323431,0.744517067455,0.0062123574894996205,0.7397193602600001,158.17017633225,36.671108978845666,159.65105394375,39.248849316002044,158.91061513800003,27.159113491688053,3.73044949365,0.02697970249722316,0.47474747474747475,0.48791148434075843,0.507
RF,0.5,3,0.7222356073525,0.0064262227422724446,0.7555548741599999,0.005971238366725334,0.73889524075625,154.51478336575002,36.893091964799176,162.168437813,38.66292833897399,158.341610589375,26.762287580686266,3.7182773651749996,0.026807482861198374,0.3564048620850865,0.4102990753513593,0.526
RF,0.5,4,0.7369017233375,0.006104363431054788,0.7343205626725,0.0061922136232779295,0.7356111430050001,159.867474707,37.65821265050093,158.72477254174999,37.95777911998797,159.296123624375,27.058466539673837,3.7199524552,0.0263861597816298,0.4339723768295197,0.4527312793385212,0.484
SVM,0.5,0,0.540271212475,0.007458233891169684,0.56316754882,0.007299418979352963,0.5517193806474999,146.64282946050002,35.53612986454073,147.74344513449998,35.03068522607132,147.1931372975,24.989338922138423,18.837320614249997,0.14410583119839201,0.3445446735395189,0.3845213986718767,0.471
SVM,0.5,1,0.56648550809,0.0073258053150331735,0.5908910485100001,0.007417869777120799,0.5786882783,143.435401971,33.7809231893137,130.305453398,31.007253379779378,136.8704276845,22.71675599716333,11.18389545175,0.08333485969457903,0.4090420962199312,0.45104248953572634,0.5269999999999999
SVM,0.5,2,0.556952985615,0.007207266626039429,0.5717549076375,0.007254616772234186,0.56435394662625,151.9854017325,36.465715496273354,140.8445212595,33.304113080223544,146.414961496,24.24591002530918,15.137609797749999,0.11161669430775956,0.47070707070707074,0.47474083715836324,0.487
SVM,0.5,3,0.5371051258099999,0.007242036748492501,0.597863783505,0.007021085903947103,0.5674844546575,148.6332958475,35.20756930800559,151.84933851275002,34.5049957505312,150.24131718012498,24.61776528533598,12.963977520499999,0.09442533331129194,0.30250116877045347,0.37799154626885717,0.54
SVM,0.5,4,0.55395449373,0.007272189870146588,0.5558446643349999,0.007126144253891366,0.5548995790325,141.59204882325,32.98560819838373,151.813331688,35.404283096472916,146.702690255625,23.462593823313256,17.662349556000002,0.12790794669193298,0.47654091939806226,0.47902933866736974,0.491
GB,0.5,0,0.60653167416,0.006883683558328663,0.6256930922575,0.00683284545169251,0.61611238320875,144.26426807275,34.80118244569283,150.48706345825,35.67040123964829,147.37566576549997,24.847147325330486,7.9527213075,0.057672275753485214,0.46271477663230237,0.4669683154326713,0.49400000000000005
GB,0.5,1,0.6182752877575,0.0069705788543116525,0.62784850102,0.007052731794044664,0.62306189438875,151.53661100575002,35.32573783402094,144.06575544400002,34.289364442538705,147.801183224875,24.5100891841482,7.396328947725,0.05256216873553279,0.47100515463917525,0.49024759009004126,0.526
GB,0.5,2,0.6193891637525001,0.007039570130140484,0.6335560732650001,0.0069495140833673785,0.62647261850875,154.505123606,36.63839209465246,152.685952529,36.5353214902267,153.5955380675,25.515583902105924,7.3107849064499995,0.051213135878078825,0.507070707070707,0.5095578538329938,0.519
GB,0.5,3,0.5972878818275,0.0067970646138045595,0.65080341951,0.006886732162415379,0.62404565066875,154.60840488999997,35.972448924461105,150.92321654025,36.3328665953847,152.765810715125,25.315944325383253,7.196454652349999,0.051945423447510845,0.4234221598877981,0.4505212918984832,0.522
GB,0.5,4,0.6135063073725,0.006944502511347556,0.6154037794075,0.006781768119726852,0.61445504339,148.47606666874998,34.452154611275446,159.08540555375,37.60836574640712,153.78073611124998,25.088760221669407,8.020440385425001,0.05750761059023652,0.4483405483405483,0.466588238853921,0.495
MLP,0.5,0,0.7646405625249999,0.006045485869786917,0.77945315102,0.006045401927925008,0.7720468567725,151.01822226225,35.89068869323944,153.27548803575,37.1092388680123,152.146855149,25.907410882601283,1.000068489,6.676000197723186e-05,0.4774699312714777,0.47167077069938,0.492
