arch,flip_y,seed,mu_Se,mu_Se_std,mu_Sp,mu_Sp_std,mu_avg,kappa_Se,kappa_Se_std,kappa_Sp,kappa_Sp_std,kappa_avg,kappa_avg_std,kappa_obs,kappa_obs_std,cv_recall,cv_f1,cv_acc
GB,0.3,0,0.6794157624674999,0.00668049539481796,0.6849079691175,0.006507436111424276,0.6821618657925,153.95797749149997,37.018493953891415,154.13245681975,36.05859550518989,154.04521715562498,25.83242575312364,6.06699383885,0.04327435392175406,0.6198024054982818,0.6396860433568267,0.663
GB,0.3,1,0.6939683282475,0.006642018612634821,0.6850488087575,0.006881385775295963,0.6895085685025,153.2306799685,36.79256554895547,145.65985820825,35.681841357129755,149.445269088375,25.853872769370533,5.512808029425,0.0399845482206027,0.6620284477427335,0.6670775925810062,0.674
GB,0.3,2,0.6846796396175,0.006764903829784465,0.7243548733099999,0.006520499832837141,0.7045172564637501,143.76921858724998,34.663203048332,152.8505221685,36.64416842617542,148.309870377875,25.576533684776862,5.2306985732,0.0367400165029972,0.6882424242424243,0.6763720712407406,0.6759999999999999
GB,0.3,3,0.6849482899524999,0.006490968287500958,0.675809822855,0.0067362603469128665,0.68037905640375,155.48265958325,35.95560419010138,150.11101890525,34.85379958684373,152.79683924425,25.48238002174864,6.1187432621,0.043324584305147046,0.6633663366336634,0.6600939830679047,0.655
GB,0.3,4,0.672240778905,0.0067247095431335014,0.6842940983425001,0.006917412983424334,0.6782674386237499,152.50165400974998,36.184221242893784,145.85295922025,35.3026978103493,149.17730661500002,25.350810457675887,5.8104519563,0.0418944118165213,0.6326930693069308,0.6190011303149744,0.61
MLP,0.3,0,0.8161160085825,0.005511833058089397,0.8245173749175,0.005260292350876574,0.82031669175,162.14907214000002,38.43352387102945,164.207409644,38.489450762147385,163.17824089200002,27.218880655705625,1.000170958075,0.00016918854817863524,0.7086340206185567,0.6987329462845209,0.7050000000000001
MLP,0.3,1,0.823216560565,0.005312047787842653,0.81749138597,0.005435820624996073,0.8203539732674999,163.52220756825,39.9855325821748,156.9685065745,38.48788957003784,160.245357071375,27.425460326080664,1.00014290355,0.0001386273351557962,0.6883116883116884,0.6911158510725188,0.696
MLP,0.3,2,0.8212874874424999,0.005279260778697316,0.8287517197074998,0.00520630823185634,0.825019603575,162.32525215750002,38.26092734554485,162.30966421974998,38.3745774126448,162.31745818862498,27.441667697284036,1.0001964961,0.00019711176409537107,0.7163838383838383,0.71372520720447,0.716
MLP,0.3,3,0.8141384919875001,0.005430920502853161,0.813159403875,0.005365376231302297,0.81364894793125,162.66534785625,38.63720863815778,161.30149214975,38.22365993600651,161.98342000300002,26.885952951110657,1.0001461739000002,0.0001449262177240204,0.6851485148514851,0.6839620251483807,0.681
MLP,0.3,4,0.8143524,0.005619771107272475,0.8106436386175001,0.005649400603519462,0.81249801930875,159.28118088424998,37.75834621362588,158.748555501,38.00828455050055,159.014868192625,26.82679213148607,1.000141688675,0.00014130298554611035,0.6966138613861386,0.6846954026194355,0.679
LR,0.5,0,0.544810513565,0.007626279938769513,0.5416083442725,0.007224210463619139,0.54320942891875,133.83360239499999,30.950889591602817,141.83160687,34.009807202676136,137.8326046325,22.898704451414638,24.360702617749997,0.1766591296200316,0.5825742574257425,0.5640642078795408,0.5490000000000002
