arch,flip_y,seed,mu_Se,mu_Se_std,mu_Sp,mu_Sp_std,mu_avg,kappa_Se,kappa_Se_std,kappa_Sp,kappa_Sp_std,kappa_avg,kappa_avg_std,kappa_obs,kappa_obs_std,cv_recall,cv_f1,cv_acc
SVM,0.3,0,0.71456639004,0.006516066062994347,0.724289199635,0.0064429356074388764,0.7194277948375,152.59698063125,36.30999774308239,150.45837265575003,35.13624424231212,151.5276766435,25.042108276188465,4.082059516775,0.02806594436417294,0.71696735395189,0.7346721054892035,0.75
SVM,0.3,1,0.7300508009475,0.006556464584924475,0.75113131065,0.0064956717569865305,0.74059105579875,143.85902258374998,33.55121490360156,139.900960807,32.489559712046024,141.879991695375,23.028507362183916,4.6798191478749995,0.0330470096328621,0.8137703566274995,0.7968587071585439,0.7949999999999999
SVM,0.3,2,0.73475349232,0.0068694194770643115,0.75200789392,0.006201442005630209,0.7433806931199999,140.15546786825,34.417413903687034,146.00337754775,34.57316433476288,143.079422708,24.76135356972219,4.81369436695,0.03530620563609253,0.8028686868686868,0.7938609331731892,0.7939999999999998
SVM,0.3,3,0.73407628329,0.006381928588805453,0.7202725167999999,0.006657345558397033,0.7271744000450001,149.72452089225,35.52652372550243,151.89662644925,35.2403969003091,150.81057367075002,24.604038338458235,4.8926501537,0.03497916197506069,0.7603960396039604,0.7689993763403586,0.77
SVM,0.3,4,0.7207233169975,0.0067366295281407465,0.738962914295,0.006344774158819386,0.72984311564625,138.59068502924998,32.307604046752076,142.239396656,33.23893190251129,140.415040842625,23.400079639129792,4.836635316999999,0.03495311403452447,0.7764356435643565,0.7653172309086369,0.7619999999999999
GB,0.3,0,0.710626281275,0.006533209355663113,0.7090839363575,0.0065718615488617235,0.7098551088162501,154.82703636099998,36.339905216034374,154.04451199899998,35.79431703099655,154.43577418,25.185133552394664,5.508994828925,0.0400703434800764,0.6694158075601374,0.6923370273178653,0.712
GB,0.3,1,0.7419624792849999,0.006287512019124364,0.7363098867575,0.006403617691774409,0.73913618302125,153.99111782225,36.03612675506327,147.7690646265,35.59374675272264,150.880091224375,25.114304856778926,4.7391396802250005,0.03367289190234285,0.7389198103483817,0.7375910745423396,0.741
GB,0.3,2,0.7332590304675,0.006395019628384452,0.7559944496574998,0.006112840932683772,0.7446267400625,146.47533226624998,33.95626736878753,154.29247054524998,36.47072086248367,150.38390140575,25.205016510216563,4.653543019200001,0.03285654680410597,0.7624646464646465,0.7552779517318294,0.756
GB,0.3,3,0.7311005377650001,0.00637309194145029,0.7232573923524999,0.006561881636897003,0.72717896505875,156.26904436,36.5633100673808,154.57094891875,36.629115725218824,155.419996639375,25.980281284604526,4.8696654583750005,0.034033534525582554,0.7247524752475247,0.71803126519318,0.7140000000000001
GB,0.3,4,0.7134139327625001,0.006596781564778463,0.7334074747275,0.00656251268107295,0.723410703745,152.80768315,35.78321055926482,143.89131278325002,34.55410630997958,148.349497966625,24.98831353059396,5.02234481975,0.036029373009436684,0.7264752475247525,0.7129586372231534,0.7069999999999999
